2022-06-12 03:18:29,197 [http-nio-0.0.0.0-9090-exec-8] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][285b8ba5-6747-4258-995b-15b6bffdedd9][931ea2a0-8a92-97f4-df0f-190746c89246] Session is opened
2022-06-12 03:18:29,228 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [931ea2a0-8a92-97f4-df0f-190746c89246] Session is closed
2022-06-12 03:18:32,138 [TB-Scheduling-3] INFO  o.t.s.s.queue.TbCoreConsumerStats - Core Stats: totalMsgs = [21] sessionEvents = [0] getAttr = [0] subToAttr = [0] subToRpc = [0] toDevRpc = [0] subInfo = [0] claimDevice = [0] deviceState = [0] subMsgs = [0] coreNfs = [21] edgeNfs = [0] 
2022-06-12 03:18:32,176 [http-nio-0.0.0.0-9090-exec-5] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][faab88b7-8b28-43af-a554-18bc0719bfc7][dedf08ee-1c58-c668-d0d6-89a5569f89d0] Session is opened
2022-06-12 03:18:32,238 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [dedf08ee-1c58-c668-d0d6-89a5569f89d0] Session is closed
2022-06-12 03:18:32,881 [DefaultTelemetryWebSocketService-38-22] WARN  o.t.s.c.plugin.TbWebSocketHandler - [0e471955-8cc3-07e3-6bdc-59cbd08c5f68] Closing session due to ping timeout
2022-06-12 03:18:32,889 [DefaultTelemetryWebSocketService-38-22] INFO  o.t.s.c.plugin.TbWebSocketHandler - [0e471955-8cc3-07e3-6bdc-59cbd08c5f68] Session is closed
2022-06-12 03:18:34,986 [http-nio-0.0.0.0-9090-exec-3] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][983ba46e-9f8f-4f1b-bf88-cd81f62e49d8][a2c0d3b4-b8a8-0402-d5b5-6f943cf7c6f5] Session is opened
2022-06-12 03:18:35,005 [ws-entity-sub-callback-27-thread-1] INFO  o.t.s.c.plugin.TbWebSocketHandler - [a2c0d3b4-b8a8-0402-d5b5-6f943cf7c6f5] Session is closed
2022-06-12 03:18:36,645 [http-nio-0.0.0.0-9090-exec-5] INFO  o.t.s.c.plugin.TbWebSocketHandler - [e92ea4a0-e4e3-11ec-ad01-81f2bd71b544][d685d090-701f-487d-a8f0-e2ba7bfefdb9][227f4823-4a01-689a-9fd2-f35d88c76578] Session is opened
2022-06-12 03:18:37,715 [TB-Scheduling-1] INFO  o.t.s.s.s.DefaultTbEntityDataSubscriptionService - Stats: regularQueryInvocationCnt = [9], regularQueryInvocationTime = [33], dynamicQueryCnt = [1] dynamicQueryInvocationCnt = [0], dynamicQueryInvocationTime = [0], alarmQueryInvocationCnt = [4], alarmQueryInvocationTime = [2]
